token_id,speaker,time,vowel,word,duration,F1_mid,F2_mid,F3_mid,F1_avg_all,F2_avg_all,F3_avg_all,F1_avg_third_2,F2_avg_third_2,F3_avg_third_2,F1_avg_third_1,F2_avg_third_1,F3_avg_third_1,F1_avg_third_3,F2_avg_third_3,F3_avg_third_3,F1_05,F1_10,F1_15,F1_20,F1_25,F1_30,F1_35,F1_40,F1_45,F1_50,F1_55,F1_60,F1_65,F1_70,F1_75,F1_80,F1_85,F1_90,F1_95,F2_05,F2_10,F2_15,F2_20,F2_25,F2_30,F2_35,F2_40,F2_45,F2_50,F2_55,F2_60,F2_65,F2_70,F2_75,F2_80,F2_85,F2_90,F2_95,F3_05,F3_10,F3_15,F3_20,F3_25,F3_30,F3_35,F3_40,F3_45,F3_50,F3_55,F3_60,F3_65,F3_70,F3_75,F3_80,F3_85,F3_90,F3_95
BillyG_69,BillyG,148.79,eI,wait,120,433.1328773,2025.301299,2608.566078,444.739864,1992.222998,2646.22952,435.0368845,2034.216769,2625.019599,549.3130264,1788.963666,2489.91921,349.8696812,2153.48856,2823.749752,583.8414039,575.9891333,559.2732201,539.2536671,521.3763139,509.4608146,493.9153848,477.6011274,458.7496787,433.1328773,410.9147297,394.3586198,376.9023743,362.7208528,351.9122132,346.3753694,353.4107878,358.7367202,336.70142,1686.582862,1800.166743,1788.826654,1794.092038,1841.265129,1897.118729,1953.633869,1982.182764,1986.022232,2025.301299,2074.876904,2095.243983,2122.368127,2147.300755,2148.704862,2153.149671,2159.450212,2154.273379,2139.609014,2541.181122,2483.433561,2455.394262,2448.334355,2463.765282,2492.672176,2543.823741,2568.295907,2565.935532,2608.566078,2669.751132,2696.366302,2724.582868,2766.324988,2805.03601,2827.047578,2790.451604,2808.020002,2863.720083
BillyG_70,BillyG,150.82,eI,freight,90,401.9236564,1997.420493,2624.730616,416.4635662,1955.800065,2676.027878,400.4361066,1999.322688,2649.761233,478.7357735,1765.125398,2566.498196,370.2188186,2102.952108,2811.824207,490.1608252,482.4888182,482.846807,478.3217643,471.3567937,461.9709311,449.0913723,432.050621,415.5940189,401.9236564,382.5872002,367.3375378,356.3095063,350.9547787,355.6167761,365.9795729,380.2872895,383.0877348,383.1571183,1688.288783,1716.918692,1741.758608,1774.484507,1821.195283,1875.771472,1915.590749,1952.063624,1980.390922,1997.420493,2022.369396,2050.287552,2073.057328,2071.194436,2067.818212,2070.245043,2082.906696,2139.813718,2158.650026,2555.754497,2565.226887,2571.348317,2573.279587,2571.11349,2569.289398,2584.578879,2604.699178,2619.768215,2624.730616,2665.222257,2710.061267,2738.00147,2697.113067,2686.409451,2721.304341,2804.08103,2860.165424,2981.88515
BillyG_71,BillyG,152.75,eI,sleighed,120,450.0630671,1934.943327,2635.325851,462.9656026,1874.913342,2676.571463,451.9396779,1928.287067,2640.824548,541.8842949,1653.459704,2667.127912,395.0728351,2042.993256,2721.761929,567.9573036,560.8747735,546.5374031,532.3886431,522.8290089,508.2862883,491.4677086,476.1158244,461.8213298,450.0630671,440.844207,428.6823707,415.7096374,407.4409392,399.8226255,396.8425654,393.4340371,388.8124849,387.6840565,1535.761673,1538.618537,1623.854846,1718.734488,1749.941815,1797.121497,1861.17477,1900.03916,1926.297463,1934.943327,1936.591686,1956.282618,1975.955891,1999.165714,2033.683875,2038.245934,2054.663809,2092.667789,2057.978375,2630.220504,2663.904519,2683.224017,2689.914328,2686.1560250000002,2680.185099,2663.317541,2643.559872,2633.664478,2635.325851,2638.900143,2636.859224,2640.384588,2670.437585,2720.978432,2753.78153,2759.551442,2740.037988,2713.73281
BillyG_72,BillyG,154.74,eI,slay,140,457.0126103,1894.973365,2604.908801,460.4509716,1884.193945,2665.860071,449.2334983,1897.585556,2627.027203,565.7964822,1714.230798,2662.704204,366.3229342,2040.765482,2707.848808,604.3912372,599.2107792,572.8490458,557.9528225,531.7368876,517.6473346,497.0758864,483.4065134,470.2819851,457.0126103,434.6264705,408.2845547,393.7738025,378.091059,375.2758939,362.8146961,362.7525245,355.5183706,359.4683477,1611.400761,1645.275871,1727.97504,1759.469934,1760.149677,1804.258074,1835.836893,1832.209438,1860.131976,1894.973365,1924.20859,1962.768182,1977.065369,2010.558752,2032.765034,2008.138639,2006.436791,2042.369323,2096.871866,2606.359811,2623.530125,2676.012547,2682.933249,2696.924939,2702.80969,2683.030706,2650.829901,2627.634637,2604.908801,2606.823076,2617.992594,2599.10537,2586.98309,2668.286854,2773.135805,2765.933596,2767.814719,2721.72679
BillyG_73,BillyG,156.65,i:,sea,130,336.3040081,2185.295772,2729.71884,352.1970692,2113.369102,2764.283455,339.5231078,2169.848354,2749.869856,383.5698297,1923.057396,2731.659751,333.49827,2247.201555,2811.320759,370.7466298,388.6364628,393.692131,393.1936925,388.4424899,380.5460944,371.9082714,354.0698635,343.6298304,336.3040081,327.8335482,324.294989,320.5228689,314.6755718,316.0042704,319.8623393,332.5137434,347.9308373,358.8675746,1831.464768,1846.247702,1891.711584,1933.430022,2004.662628,2036.392727,2067.613416,2101.800101,2156.566447,2185.295772,2203.20874,2220.690751,2251.291911,2257.92534,2269.867122,2280.654974,2226.047843,2216.408514,2237.001916,2739.028062,2719.305055,2710.512524,2724.036921,2743.236151,2738.999427,2726.511262,2730.798917,2729.042172,2729.71884,2761.997201,2776.952782,2796.789121,2802.590617,2801.941761,2802.195038,2791.484608,2807.755573,2848.805876
BillyG_74,BillyG,158.6333932,eI,slate,76.60676156,440.6241107,1943.7465,2653.42242,451.243752,1909.937272,2657.860312,435.9991231,1940.270342,2654.219472,541.1140052,1695.691929,2569.604756,376.6181278,2093.849545,2749.75671,574.3102311,566.9771756,549.1021118,531.4558379,514.0150432,500.5381234,486.8451318,471.2493981,455.8728587,440.6241107,418.049608,397.8534479,381.7367396,371.6485218,365.0146906,369.4638287,374.562616,380.3847521,388.6950129,1595.013913,1633.88656,1701.263564,1742.762322,1761.019488,1783.757717,1819.189919,1888.649351,1925.657549,1943.7465,1964.501814,1994.507151,2040.378586,2059.013066,2069.613789,2094.78346,2108.720437,2110.15042,2114.317569,2579.539664,2569.909167,2548.495631,2550.105073,2572.391752,2586.999961,2599.672664,2609.448703,2628.67948,2653.42242,2679.286426,2699.404054,2709.665209,2724.703784,2742.707142,2771.433363,2774.556622,2749.172376,2742.302961
BillyG_75,BillyG,160.5627786,i:,need,177.2213875,337.1499473,2358.613902,2870.278533,345.8185858,2254.78777,2804.705438,338.3756495,2334.947592,2851.212012,369.9876699,2154.460322,2753.731584,329.092438,2274.955395,2809.172718,347.0511273,365.7100317,379.7696742,389.729383,386.4085966,383.2490782,369.0822603,360.5090091,341.7248678,337.1499473,321.2013821,323.0907692,322.5699271,324.90449,321.0297306,330.0583111,333.4499212,335.7244412,340.4721896,1978.056824,2064.737291,2254.476184,2239.428317,2257.991227,2275.943134,2305.095128,2315.678033,2333.727872,2358.613902,2346.010023,2348.792558,2336.344502,2326.365379,2313.83443,2303.357281,2279.065293,2235.538454,2194.4626709999998,2616.211533,2772.891155,2782.644827,2774.674973,2786.873789,2799.330002,2812.470168,2826.649216,2856.524509,2870.278533,2869.183501,2865.881629,2850.189934,2853.567843,2836.514017,2829.744547,2821.777064,2789.578466,2747.606596
BillyG_76,BillyG,162.55,eI,weight,120,466.6367197,2153.888106,2669.903678,459.8874917,2061.685495,2659.524663,463.3902077,2143.07689,2661.303894,557.7178049,1851.592491,2557.67571,358.5544626,2190.387104,2759.594384,572.1581344,578.1504074,573.2228376,558.7063404,539.0356803,524.1759908,509.6838405,492.2042455,476.6039239,466.6367197,451.7074642,431.3871074,415.1182455,400.9153939,388.8453005,370.4319983,351.2018131,338.8277428,313.5442206,1948.453259,1702.342655,1709.674942,1784.984434,1864.560538,1957.962237,2082.852476,2157.941953,2180.883179,2153.888106,2125.566357,2133.426949,2152.292829,2180.625503,2183.29373,2190.715341,2192.82317,2196.25432,2201.612709,2504.65828,2623.954906,2592.277153,2575.501577,2589.720764,2589.753026,2605.512471,2650.770998,2681.968216,2669.903678,2658.386619,2668.457227,2690.696583,2726.279838,2739.719923,2748.133604,2748.535659,2762.582322,2808.511227
BillyG_77,BillyG,164.46,i:,tree,110,324.0444829,2234.23761,2749.89877,354.8614447,2172.141785,2705.441464,337.7825978,2219.162032,2743.223005,391.0215597,2056.241023,2642.120617,335.7801767,2241.0223,2730.980771,406.4854278,399.3087671,387.150123,381.504924,386.2186384,379.4706983,377.9490595,363.6783476,347.9966981,324.0444829,309.5970234,318.2270016,329.9614827,334.4566293,336.2083723,332.5525171,330.4461888,336.6552353,341.8451823,1999.54526,2024.362871,2041.060396,2071.873969,2105.729955,2125.412311,2153.663044,2199.316501,2225.452173,2234.23761,2230.779004,2227.843179,2257.300977,2344.263246,2328.636282,2224.434444,2204.828208,2214.016809,2187.072911,2563.233026,2611.945717,2649.247582,2693.302631,2703.608235,2686.314829,2710.386796,2741.477596,2755.486336,2749.89877,2747.7279360000002,2752.712043,2736.077558,2722.440977,2714.558396,2767.929491,2749.140281,2723.870364,2714.675638
BillyG_78,BillyG,166.13,eI,eight,160,490.8524097,1932.268795,2627.212341,474.1039589,1951.858222,2680.4183,491.1709319,1918.121337,2607.559053,552.4364419,1827.756006,2697.949981,378.7045028,2109.697325,2735.745865,575.4140937,562.7607214,550.1672749,550.2318719,560.3802207,554.4564591,545.8035905,527.7947996,510.5128592,490.8524097,474.6704327,455.247811,431.8378616,410.6430782,396.6384882,380.9342008,370.5345857,372.6044749,358.8275053,1960.543319,1972.203439,1828.172963,1708.979359,1734.609418,1808.237037,1817.876712,1873.471247,1892.601639,1932.268795,1939.361211,1964.204957,2006.025281,2046.84973,2073.779181,2112.205805,2140.457983,2136.171117,2129.320255,2753.054622,2524.381131,2691.422444,2657.695617,2639.911755,2668.096436,2700.283647,2647.949767,2628.777994,2627.212341,2582.808694,2512.846537,2540.179041,2592.899069,2653.806059,2743.159631,2790.083964,2828.761391,2816.516456
BillyG_79,BillyG,168.04,eI,ate,190,489.1461993,1928.816396,2675.18283,467.3353564,2011.121075,2784.825286,483.5529663,1956.674731,2719.401553,561.0647724,1932.016784,2845.782775,357.3883306,2144.671712,2789.291531,525.901041,577.6703021,576.322799,560.2350686,590.2435922,559.5322629,543.3137612,518.8327643,503.9652984,489.1461993,469.9629869,440.1948509,413.4021584,392.453788,381.2855802,379.1279705,364.7456718,312.862127,315.2735166,1722.523036,1949.181055,1839.242981,1803.56571,1789.768856,1830.166048,1791.58005,1883.731793,2022.352667,1928.816396,1969.300689,2017.538252,2049.713303,2110.873815,2120.893735,2122.952652,2136.042402,2155.322378,2204.010373,3245.138709,2860.104382,2799.332008,2653.927575,2614.839491,2662.726322,2689.099299,2754.129718,2765.467007,2675.18283,2669.187153,2749.569269,2726.20244,2731.618112,2747.630648,2743.570576,2788.560762,2795.955762,2851.377282
BillyG_80,BillyG,169.96,eI,weighed,160,433.8183091,2060.407377,2670.29672,438.7125928,2023.403202,2638.702193,432.4122454,2065.991665,2669.449,520.528267,1905.338838,2539.89002,363.1972659,2098.879105,2706.767561,548.6026551,532.933375,525.6703807,518.3725391,500.8257105,489.4091183,478.8816332,466.9642012,450.8129583,433.8183091,416.057132,396.4549203,383.2974997,372.9748505,367.8893881,365.3407811,363.7810546,362.6576848,358.7709518,1846.435667,1753.845467,1820.335164,1896.094941,1961.789743,2018.753784,2047.123098,2028.820635,2026.17496,2060.407377,2075.496571,2111.569458,2113.740853,2099.219818,2095.162965,2119.752732,2100.108844,2092.929228,2060.235895,2529.489252,2603.057471,2585.078294,2571.129692,2549.09388,2570.561175,2616.294689,2633.482196,2633.393444,2670.29672,2696.912463,2726.562909,2707.003574,2689.642018,2717.643407,2753.48475,2707.238436,2688.976315,2688.777538
BillyG_81,BillyG,171.75,eI,aid,220,451.3740895,1974.033253,2630.323401,492.8723382,1992.965779,2671.860746,441.1696613,1969.516965,2609.703544,668.651603,1934.814773,2724.784594,368.7957503,2074.5656,2681.094101,883.7022719,539.4911231,546.1667056,523.6003573,513.5659488,482.4594789,464.4070224,472.2314926,466.0823174,451.3740895,429.3428982,406.199945,390.6014835,388.9140357,381.3566091,373.4571328,369.3078685,363.0305349,349.656262,2099.901424,1823.203074,1831.768453,1804.387521,1849.13724,1793.579045,1848.334831,1886.3172729999999,1964.230289,1974.033253,2001.977408,2042.643398,2059.192199,2087.514404,2106.220318,2094.48262,2066.44995,2057.044579,2046.627886,2979.370446,2628.3003,2605.086072,2556.591553,2682.712228,2604.646947,2525.563863,2548.134786,2620.033935,2630.323401,2639.219925,2664.427958,2643.723844,2668.656653,2673.651777,2658.449837,2693.26836,2704.437573,2648.729737
WendyJ_82,WendyJ,3.64,eI,eight,200,804.2441298,2266.089165,3101.445548,691.5472113,2213.863377,3219.792493,789.0321551,2284.26204,3076.430749,822.7072035,1666.677931,3406.398674,462.9022753,2690.650161,3176.548056,743.5627059,695.9495445,708.0307995,836.4752158,842.2278737,1131.581846,899.1554275,862.2442306,812.521918,804.2441298,779.4704281,714.2510494,644.9237984,574.0130058,517.0878344,465.2257311,422.204,413.3751456,398.6764519,1888.311011,1808.875951,1828.550239,1861.034559,2388.319222,2052.513293,2225.078263,2157.496949,2214.07309,2266.089165,2332.17595,2355.263346,2482.321527,2534.836581,2631.467991,2777.350475,2799.678747,2741.336283,2677.621731,3395.87134,3417.855433,3332.617036,3329.367427,3830.557787,3004.229174,3046.059113,3078.217898,3096.603632,3101.445548,3070.757013,3075.093781,3046.009651,3134.15108,3171.680457,3150.658484,3170.481692,3167.722542,3223.5593479999998
WendyJ_83,WendyJ,6.76,i:,tree,109.0333458,429.909615,2583.842055,2938.797681,450.9668459,2533.203361,2997.185169,434.0126453,2592.149916,2924.932378,497.7391125,2269.454082,3002.203416,421.1487799,2738.006086,3064.419713,502.9863322,507.7617581,514.0145025,509.8584866,487.4075042,466.680328,457.1281838,447.893289,437.7657991,429.909615,424.9164137,421.9022763,420.7219815,418.5873648,418.0606364,417.3870519,418.2802137,421.8209688,427.3234171,2094.235308,2183.160831,2271.079823,2340.602134,2370.73412,2427.189097,2556.713457,2548.914503,2555.047269,2583.842055,2614.976018,2636.268876,2655.665011,2729.51684,2755.337805,2762.779337,2758.43675,2744.981705,2718.291828,3193.811379,3073.014616,2972.879592,2899.704337,2888.283621,2872.746013,2800.105297,2838.468765,2894.280161,2938.797681,2973.742094,3003.255927,3018.846062,3010.427048,3037.315881,3075.83748,3099.873253,3090.962949,3072.338655
WendyJ_84,WendyJ,9.63,eI,weight,140,583.3744293,2476.483335,3013.392985,592.312327,2260.916284,3074.797732,592.3116001,2434.309355,3025.845846,758.5296312,1691.346598,3108.246033,426.0957497,2657.0929,3090.301319,782.9363284,778.1913197,765.600145,753.5814904,742.988556,730.9614157,708.6437012,668.1293576,618.0357559,583.3744293,555.7929794,523.6547596,488.9004294,453.2754879,430.1726838,427.0958584,428.3923728,423.7028615,405.9795906,1328.994886,1520.967971,1720.988951,1815.000205,1914.956568,2026.090784,2156.985799,2279.79244,2348.515835,2476.483335,2549.843982,2581.312687,2633.593759,2680.536744,2708.133117,2711.273894,2651.539429,2565.128773,2602.730644,3182.477565,3133.688189,3118.706417,3086.846314,3057.546542,3037.452927,3020.855031,3024.156616,3023.465902,3013.392985,3020.877609,3036.4503,3044.904631,3080.44953,3096.924082,3099.028295,3092.346868,3056.014111,3095.980418
WendyJ_85,WendyJ,12.75880539,i:,feed,181.1946132,418.1020143,3006.236917,3243.122362,424.2234139,2814.237189,3191.822542,421.3765304,3008.931246,3233.781441,440.4114245,2796.733529,3128.114839,410.8822869,2637.046792,3213.571347,442.9739361,438.9312738,439.9200179,440.8991414,438.3216051,435.0290896,432.5324433,427.7984576,421.7885576,418.1020143,416.0534646,415.6021392,419.4131025,422.7381304,422.4773299,420.9722711,417.8789661,408.9205615,395.3975906,2653.750106,2729.652398,2791.920529,2859.520393,2902.303333,2962.675742,3004.245396,3025.00674,3039.789577,3006.236917,3000.006966,2998.276007,2977.558955,2903.887881,2825.565824,2748.815775,2635.555797,2440.670709,2348.433767,3090.376501,3102.884938,3117.70729,3142.155486,3160.971703,3180.056925,3201.323954,3209.636614,3213.826582,3243.122362,3272.325524,3260.869273,3228.790124,3249.76196,3268.249987,3235.069487,3191.778801,3182.297111,3159.526858
WendyJ_86,WendyJ,15.86,eI,weigh,180,703.714612,2412.112083,3076.18804,672.3655322,2368.788679,3116.091966,687.5297342,2394.382495,3068.342113,826.2763909,2015.969888,3134.092267,503.2904716,2696.013654,3145.841516,834.0498477,836.8503961,837.3068136,833.6827129,821.0706494,804.6525254,788.9258311,773.2991638,748.0740688,703.714612,641.2712211,588.1694876,565.5904381,545.0217289,527.0376727,505.5563236,488.8511908,480.9310194,476.9497352,1495.496669,1715.010065,1995.590407,2081.172656,2038.681494,2097.393762,2165.20348,2255.037396,2330.340789,2412.112083,2481.583079,2531.963437,2575.536408,2656.814478,2717.996021,2702.921057,2707.559419,2710.213449,2712.533552,3169.67329,3097.119735,2985.460289,2981.229158,2987.756831,3033.496144,3034.942407,3036.348422,3045.561132,3076.18804,3079.464729,3104.723959,3109.669202,3103.729058,3145.514034,3160.98926,3157.685384,3145.942435,3154.295106
WendyJ_87,WendyJ,18.87,eI,wade,200,584.4713931,2393.421842,3125.797326,590.7188862,2279.721115,3116.81784,589.7850842,2406.338565,3117.294808,611.0762529,2061.163019,3093.345663,571.2953215,2371.661761,3139.813048,616.5030167,613.7152574,609.2161926,610.3050655,608.3819149,608.5930675,603.5408547,596.7131409,586.8577927,584.4713931,585.5746323,587.4782971,585.4912547,583.2234014,584.5601098,583.498926,576.0634778,568.195241,550.2534152,1512.803142,1928.384115,2220.838726,2338.636415,2363.240889,2389.268543,2420.234522,2417.752617,2396.799673,2393.421842,2397.941275,2408.097331,2413.673241,2412.087617,2361.229691,2368.821176,2385.165128,2396.657173,2341.777901,3084.793423,3044.578021,3059.21272,3079.875642,3122.895939,3125.11,3102.816626,3115.740316,3113.632421,3125.797326,3125.982597,3116.921481,3110.533195,3121.096258,3134.962293,3133.961327,3142.864356,3176.017652,3133.634
WendyJ_88,WendyJ,21.82,eI,wait,150,650.5937247,2357.579442,3107.318228,624.2134618,2219.693404,3093.501937,650.8283017,2344.049625,3087.187995,670.3449262,2008.17056,3104.059001,551.4671574,2306.860027,3089.258815,658.1155878,663.2297158,679.4618729,679.8191654,679.8131382,670.7514018,658.2821172,653.9640959,654.8170027,650.5937247,646.1684184,647.5322161,644.606308,635.8298705,625.2901761,595.6670634,581.9975334,551.6541687,400.3109432,1568.922645,1866.26689,1993.261372,2227.887359,2364.788171,2348.138937,2318.990131,2338.936961,2351.234676,2357.579442,2394.072312,2351.968564,2276.41049,2273.490411,2242.770215,2227.384377,2278.748987,2284.969829,2451.384219,3117.69671,3110.229242,3092.211879,3086.891775,3091.251965,3101.985224,3105.419054,3098.733239,3093.524749,3107.318228,3113.606575,3054.898961,3026.542642,2999.741859,3038.615022,3048.235696,3068.39764,3078.269099,3235.402799
WendyJ_89,WendyJ,24.82,i:,heat,145.8438211,393.7138617,3104.941334,3173.340875,380.7615062,2945.759433,3340.572529,391.6095346,3003.429782,3176.008363,392.5958063,2781.063974,3230.768148,358.0791776,3052.784543,3614.941078,338.2175295,386.6317377,402.9288007,397.7337498,395.3502169,396.0810823,395.7344258,392.9918346,393.4323265,393.7138617,393.0320266,390.1467875,381.1775721,369.5147529,355.2140121,338.3879826,339.3554895,363.1909406,374.8611198,2824.252459,2748.918083,2595.274496,2476.005711,2852.032812,3096.962288,2988.975453,2912.035694,2964.773501,3104.941334,3095.261538,2860.883109,3100.694931,3254.776041,3223.275851,3182.604713,3061.921454,2899.536885,2845.65045,3106.553252,3236.778163,3189.697966,3125.852644,3137.677048,3730.669422,3101.076174,3183.990783,3210.272151,3173.340875,3142.991928,3132.252145,3184.500097,3840.160473,3982.277831,3631.496303,3273.979929,3480.526566,3564.612271
WendyJ_90,WendyJ,28.03,eI,ate,280,594.279499,2523.205282,3190.23338,601.9139539,2304.526562,3178.389343,588.803952,2465.388193,3173.344496,697.7099925,2058.801771,3165.362515,519.2279172,2389.389723,3196.461017,842.4367093,718.706515,675.967722,643.6597449,627.1459524,616.4513692,597.9398066,595.8416245,593.0069344,594.279499,585.6878267,579.3045731,574.3489713,552.9952677,524.9630472,421.8950721,464.6872567,527.5347568,579.5489587,2043.311351,2146.8583209999997,2263.732548,2336.061119,2367.730537,2382.324393,2412.919869,2408.492675,2447.926506,2523.205282,2542.846044,2468.782326,2448.289947,2377.783198,2356.704741,2346.653986,2368.192597,2404.469968,2418.85629,3265.962292,3092.699931,3105.183109,3174.724614,3181.566123,3161.479771,3166.270016,3166.263284,3172.845249,3190.23338,3177.336529,3174.454336,3159.485213,3182.492213,3134.70152,3177.494526,3286.764106,3281.688321,3196.047848
WendyJ_91,WendyJ,31.24,eI,slate,150,641.4946032,2118.05245,3256.701101,634.7582694,1967.139359,3314.376312,650.4286549,2094.621333,3254.675859,681.3971588,1667.458417,3479.918759,572.4489945,2139.338328,3208.534317,667.5443057,677.8628058,695.5756107,690.4180908,687.7060305,682.5818119,676.5951474,670.4818376,657.9540053,641.4946032,641.8151104,638.5918975,627.4842463,623.1276138,605.573419,582.4586468,572.6369268,557.3590751,529.3482348,1459.039449,1584.625209,1674.748733,1715.036096,1799.168571,1890.383423,1963.243901,1992.588798,2072.880465,2118.05245,2146.143771,2183.310046,2175.181273,2184.871452,2194.475501,2143.120039,2146.118654,2049.335046,2082.922056,3594.118968,3567.950991,3508.19736,3444.387579,3382.22608,3341.89815,3316.705158,3280.46536,3252.54657,3256.701101,3248.480214,3234.917929,3194.073243,3176.068884,3204.203854,3206.765159,3261.133375,3229.975939,3174.76443
WendyJ_92,WendyJ,34.27,eI,weighed,190,616.6780936,2340.569486,3099.90844,601.3724946,2204.354463,3103.806207,615.5732791,2330.611938,3100.981115,622.4997226,1951.282524,3035.660416,566.044482,2331.168927,3174.777091,602.68291610000006,621.1692443,639.5994247,631.2488907,628.1340667,629.0834105,621.6075718,619.0140027,615.1850899,616.6780936,615.0888336,612.691714,609.8987929,603.3209817,601.5044725,585.0055811,567.9901688,549.7964544,521.3763105,1526.48379,1744.625428,2032.828347,2169.497082,2243.046012,2264.895721,2290.100647,2283.084762,2333.317538,2340.569486,2339.488962,2361.613724,2357.115664,2359.064614,2358.882731,2357.362637,2333.603002,2302.699727,2311.918077,3036.910649,3017.313,3022.418243,3014.509305,3047.51108,3057.395451,3058.538126,3091.902292,3080.631078,3099.90844,3121.644463,3120.934042,3128.752729,3146.614078,3168.000566,3185.326905,3172.557477,3197.193345,3209.356618
WendyJ_93,WendyJ,37.56,i:,sea,160.0016962,389.5605111,2807.94172,3212.125043,417.1000658,2635.639715,3214.389804,396.887019,2802.125484,3230.04359,468.9341562,2263.039977,3140.830564,385.4790221,2841.753685,3272.295258,469.2567416,461.2867646,481.3384519,496.1227727,464.0570634,438.8583202,425.5670643,416.3580725,401.7968464,389.5605111,383.8262516,383.4791633,380.7257905,378.9380369,378.9032998,382.8894652,385.5196225,387.5553428,392.6935237,2045.890943,2119.376577,2202.1552,2311.200556,2411.935831,2554.18453,2645.743507,2711.909611,2774.627286,2807.94172,2864.384989,2894.025911,2908.916638,2871.323806,2860.346279,2865.568974,2816.925627,2825.73054,2827.801359,3164.764676,3126.970241,3115.107164,3139.234128,3145.644139,3141.24041,3156.155708,3206.576036,3226.731873,3212.125043,3241.088273,3277.831816,3290.718297,3265.346878,3245.805805,3249.327219,3294.265744,3303.259808,3269.757967
WendyJ_94,WendyJ,40.51077905,eI,fray,229.5463485,687.1210736,2283.703085,3086.588307,668.9534965,2272.577778,3030.359463,683.7856139,2293.078109,3091.71818,694.8141549,2164.984933,2840.093297,628.2607208,2359.670292,3159.26691,705.1311762,696.388874,697.4704511,689.7405664,682.9397774,695.8415745,699.6862776,699.0852004,691.9734485,687.1210736,677.4196937,668.000596,662.5701116,650.5488645,634.1119387,612.918758,633.1435572,620.5000577,612.4499943,2091.017405,2164.389346,2145.825271,2199.108476,2252.787367,2225.296649,2262.690843,2288.233895,2282.335369,2283.703085,2301.303161,2319.732349,2317.600338,2333.376642,2353.595161,2351.323544,2401.614408,2382.444995,2334.267811,2808.424384,2766.729152,2806.965347,2783.57206,2832.391887,2974.534157,3018.011946,3083.101394,3077.471869,3086.588307,3097.922268,3107.754284,3167.063677,3179.756644,3153.534801,3162.592847,3177.706214,3122.987195,3133.931638
WendyJ_95,WendyJ,43.41,i:,need,230,400.676804,3227.225457,3512.693877,396.5863617,2944.902398,3354.891474,400.6007318,3208.52797,3428.147107,396.1803192,2726.690136,3263.754246,392.9780343,2899.489089,3372.77307,356.1510847,412.0456788,419.3047204,407.3546284,399.794067,395.2156174,398.5526098,395.3326159,396.5596542,400.676804,404.8839423,404.2200252,404.2793527,406.1619983,408.7678443,409.9331166,406.9736378,402.1684681,357.4973538,2472.23771,2572.963174,2754.610358,2891.631527,2908.621484,2884.81423,3013.761623,3153.587263,3196.129366,3227.225457,3300.644712,3310.60215,3209.135168,3176.127821,3092.396519,3178.296752,2825.766838,2542.943689,2736.20557,2938.79699,3275.143851,3268.557189,3281.251335,3248.875062,3311.464164,3340.637536,3367.270397,3347.729781,3512.693877,3680.805195,3467.976752,3317.974593,3294.327781,3300.833546,3248.337056,3338.770299,3243.315968,3700.656222
WendyJ_96,WendyJ,46.25,i:,wheat,154.3385461,424.8258799,2818.305041,3383.66376,411.0373031,2695.388383,3304.217313,418.6062808,2981.070681,3349.128295,422.4048456,2025.848636,3195.24959,392.1007829,3079.245832,3368.274054,452.9620545,420.717938,402.7018564,398.9236149,405.4486711,412.6271345,417.9687973,420.3952447,419.9295393,424.8258799,417.4759619,414.6936778,415.5217181,418.1887398,410.8420891,392.6917041,375.9225521,379.0215442,383.344253,1156.577223,1619.043791,2108.737297,2410.324267,2595.813081,2731.398208,2794.686791,2819.807418,2900.987782,2818.305041,3082.733563,3202.224394,3221.131405,3215.282612,3164.385318,3081.576591,3020.177007,3004.352652,3070.167704,3178.3346,3176.843569,3158.421663,3162.43685,3224.618801,3265.725866,3211.817398,3174.054971,3257.865775,3383.66376,3288.002651,3440.70009,3805.849025,3628.259009,3348.745065,3355.587048,3326.419377,3268.419307,3220.954888
WendyJ_97,WendyJ,49.43322818,eI,slay,175.9351947,672.2965412,2244.522599,3162.852877,662.624607,2068.848985,3172.388607,667.781587,2112.375485,3121.849473,671.6457834,1838.303567,3248.20563,648.4464506,2255.867904,3147.110719,676.7833183,677.1436424,671.1400564,668.2181916,667.6120753,667.5373456,672.9174657,666.0483145,665.6215982,672.2965412,665.8433295,668.2259524,666.3149238,663.8342952,653.4183157,638.1006835,644.7054052,648.8747029,646.1550639,1684.46847,1775.440602,1803.665855,1889.245873,2032.65985,1969.68207,1874.623873,1957.623173,2000.265453,2244.522599,2284.791248,2221.601522,2198.065672,2163.381453,2148.936075,2222.994932,2301.690835,2324.753369,2337.512186,3303.512923,3327.192804,3279.141735,3165.555224,3228.874636,3205.826016,3045.117081,3061.251187,3171.166487,3162.852877,3147.583367,3099.852133,3144.469879,3143.458019,3117.679675,3130.841232,3179.14426,3141.785784,3164.494993
