target_id,speaker,sex,dob,city_born,lexset,word,start,end,pre_seg,fol_seg,F1,F2,F3
8194,WadeT,M,1991,Blackburn,MOUTH,down,3057.188,3057.307,D,N,669.3,1410.7,2523.8
8195,WadeT,M,1991,Blackburn,DRESS,then,3058.278,3058.398,DH,N,651.2,1678.2,3570.3
8196,WadeT,M,1991,Blackburn,FLEECE,we,3060.188,3060.217,W,W,374.2,1728.3,3394.3
8197,WadeT,M,1991,Blackburn,STRUT,gun,3062.925,3062.974,G,N,471.7,964.6,2240.3
8198,WadeT,M,1991,Blackburn,LOT,shop,3063.155,3063.234,SH,P,602.6,1070.6,2116.7
8199,WadeT,M,1991,Blackburn,PRICE,i,3065.532,3065.692,OW1,D,772.6,1258.7,2204.4
8200,WadeT,M,1991,Blackburn,FLEECE,d,3065.742,3065.872,D,CH,409.9,2333.7,3012
8201,WadeT,M,1991,Blackburn,GOAT,no,3066.273,3066.412,N,K,520.7,1424.2,2702.8
8202,WadeT,M,1991,Blackburn,STRUT,what,3067.162,3067.193,W,T,564.3,1222.7,2318.9
8203,WadeT,M,1991,Blackburn,LOT,want,3069.425,3069.454,W,N,553.6,875.6,2366.3
8204,WadeT,M,1991,Blackburn,NURSE,worth,3076.113,3076.174,W,TH,541.5,1240.8,2008.2
8205,WadeT,M,1991,Blackburn,FLEECE,he's,3076.734,3076.774,HH,Z,398,2347.3,4044.7
8206,WadeT,M,1991,Blackburn,PRICE,like,3076.843,3077.034,L,K,646.9,1239.7,2493.2
8207,WadeT,M,1991,Blackburn,NORTH,long,3077.649,3077.679,L,NG,509.2,922.8,2353.7
8208,WadeT,M,1991,Blackburn,GOOSE,you're,3077.739,3077.769,Y,R,392.7,2074.1,3607.5
8209,WadeT,M,1991,Blackburn,FLEECE,marine,3080.647,3080.746,ER0,N,473.9,2051.6,3508.3
8210,WadeT,M,1991,Blackburn,PRICE,guy,3083.361,3083.47,G,S,711.5,1278.8,2212.7
8211,WadeT,M,1991,Blackburn,NORTH,last,3084.52,3084.58,L,S,707.1,1099.5,2352.6
8212,WadeT,M,1991,Blackburn,PRICE,like,3084.861,3084.99,L,K,687.2,1094.7,2082.3
8213,WadeT,M,1991,Blackburn,DRESS,seconds,3085.691,3085.731,S,K,601,1412.2,2543.1
8214,WadeT,M,1991,Blackburn,PRICE,buying,3087.07,3087.23,B,IH0,798.8,1535.7,2508.8
8215,WadeT,M,1991,Blackburn,STRUT,bloody,3090.036,3090.065,L,D,434.5,1272.1,2687.2
8216,WadeT,M,1991,Blackburn,DRESS,m,3090.466,3090.566,SP,M,760,1779,2725.4
8217,WadeT,M,1991,Blackburn,NORTH,cost,3092.832,3092.902,K,S,634.8,1167.7,3644.7
8218,WadeT,M,1991,Blackburn,STRUT,us,3093.012,3093.042,T,S,439.9,1320.9,2607.1
8219,WadeT,M,1991,Blackburn,STRUT,hundred,3094.111,3094.141,HH,N,488.2,1526.6,2182.2
8220,WadeT,M,1991,Blackburn,DRESS,there's,3099.907,3099.937,DH,R,652.9,1737,2418.1
8221,WadeT,M,1991,Blackburn,FOOT,bullet,3102.834,3102.865,B,L,480.9,855.6,2806.7
8222,WadeT,M,1991,Blackburn,KIT,different,3108.389,3108.448,D,F,432.7,1704.8,2794.8
8223,WadeT,M,1991,Blackburn,LOT,got,3109.58,3109.63,G,T,608,1173,2255.6
8224,WadeT,M,1991,Blackburn,GOAT,lowest,3110.029,3110.159,L,AH0,481.7,836.1,2694.5
8225,WadeT,M,1991,Blackburn,GOOSE,boot,3115.109,3115.219,B,T,390.8,1531.7,2180.6
8226,WadeT,M,1991,Blackburn,FOOT,full,3115.349,3115.378,F,L,447.5,853.2,2374.2
8227,WadeT,M,1991,Blackburn,TRAP,magazines,3116.973,3117.043,M,G,803.9,1421.2,2254.2
8228,WadeT,M,1991,Blackburn,GOAT,y'know,3118.748,3118.847,N,W,502,1243.8,2256.9
8229,WadeT,M,1991,Blackburn,FLEECE,mean,3119.017,3119.048,M,N,445,2087.3,2486.8
8230,WadeT,M,1991,Blackburn,FLEECE,we,3119.917,3119.977,W,G,411.1,1997.8,2813.7
8231,WadeT,M,1991,Blackburn,DRESS,where,3121.058,3121.088,W,R,516,1415.4,2201.9
8232,WadeT,M,1991,Blackburn,FLEECE,we,3121.168,3121.198,W,EH1,557.3,1463.4,2293
8233,WadeT,M,1991,Blackburn,STRUT,up,3121.358,3121.388,D,P,433.9,1303.5,2033.2
8234,WadeT,M,1991,Blackburn,DRESS,anything,3123.344,3123.384,D,N,483.7,1418.3,2470.7
8235,WadeT,M,1991,Blackburn,DRESS,well,3126.198,3126.228,W,L,606.6,1090.9,2388
8236,WadeT,M,1991,Blackburn,DRESS,went,3126.547,3126.577,W,N,527.5,1494.2,2145.7
8237,WadeT,M,1991,Blackburn,GOOSE,to,3126.707,3126.777,T,SP,379.1,803.9,2138.7
8238,WadeT,M,1991,Blackburn,PRICE,like,3129.312,3129.471,L,K,687.1,1399.2,2519.6
8239,WadeT,M,1991,Blackburn,TRAP,had,3129.621,3129.761,HH,D,718.7,1434.3,2546
8240,WadeT,M,1991,Blackburn,STRUT,gun,3130.291,3130.352,G,N,454.4,906.8,2465.7
8241,WadeT,M,1991,Blackburn,TRAP,i,3139.648,3139.689,T,M,496.5,1732.9,2411.5
8242,WadeT,M,1991,Blackburn,FLEECE,mean,3139.718,3139.768,M,N,467.2,2045.6,2378.7
8243,WadeT,M,1991,Blackburn,STRUT,hundred,3142.141,3142.18,HH,N,458.7,880.1,2340.2
8244,WadeT,M,1991,Blackburn,DRESS,well,3144.862,3144.891,W,L,580.6,1079.8,2344.2
8245,WadeT,M,1991,Blackburn,DRESS,yeah,3155.317,3155.577,Y,SP,637.3,1689.2,3725.4
8246,WadeT,M,1991,Blackburn,TRAP,have,3156.41,3156.5,HH,V,631.3,1512,2366.5
8247,WadeT,M,1991,Blackburn,TRAP,i,3156.81,3156.841,IY0,N,456.5,1474,2575.5
8248,WadeT,M,1991,Blackburn,DRESS,when,3157.4,3157.43,W,N,498.8,1205.4,2497.7
8249,WadeT,M,1991,Blackburn,DRESS,yeah,3159.064,3159.333,Y,SP,568.8,2257.7,3578.7
8250,WadeT,M,1991,Blackburn,DRESS,where,3166.979,3167.01,W,R,489.2,1214,1886.1
8251,WadeT,M,1991,Blackburn,LOT,was,3167.49,3167.649,W,Z,597.5,870.1,2458
8252,WadeT,M,1991,Blackburn,DRESS,dead,3168.786,3168.916,D,D,656.2,1745.8,3398.4
8253,WadeT,M,1991,Blackburn,STRUT,whatever,3170.517,3170.546,W,T,487.4,1169.2,2123
8254,WadeT,M,1991,Blackburn,DRESS,whatever,3170.577,3170.607,T,V,523.9,1318,2053.2
8255,WadeT,M,1991,Blackburn,PRICE,signposts,3174.485,3174.665,S,N,764.5,1333.9,2698.8
8256,WadeT,M,1991,Blackburn,LOT,probably,3176.346,3176.376,R,B,556.1,1083.7,2289
8257,WadeT,M,1991,Blackburn,DRESS,messing,3176.546,3176.585,M,S,643.2,1657,2645.6
8258,WadeT,M,1991,Blackburn,MOUTH,around,3176.816,3176.926,ER0,N,648.3,1203.8,2450
8259,WadeT,M,1991,Blackburn,PRICE,i,3178.038,3178.158,D,W,789,1380.7,2640.7
8260,WadeT,M,1991,Blackburn,PRICE,i,3182.48,3182.52,R,W,640.2,1145.1,2188.1
8261,WadeT,M,1991,Blackburn,LOT,was,3182.609,3182.76,W,Z,612.6,867.1,2630.3
8262,WadeT,M,1991,Blackburn,STRUT,mum,3183.84,3183.89,M,M,538.8,892.4,2406.2
8263,WadeT,M,1991,Blackburn,KIT,didn't,3184.099,3184.179,D,D,642.1,1528,3015.8
8264,WadeT,M,1991,Blackburn,PRICE,i,3184.7,3184.749,N,W,624.6,1120,1189.4
8265,WadeT,M,1991,Blackburn,DRESS,there,3185.049,3185.239,DH,R,589.2,1451,2480.4
8266,WadeT,M,1991,Blackburn,DRESS,then,3186.257,3186.327,DH,N,614.2,1497.1,2619.6
8267,WadeT,M,1991,Blackburn,PRICE,like,3191.774,3191.925,L,K,732.1,1355.4,2519.7
8268,WadeT,M,1991,Blackburn,TRAP,my,3195.858,3195.898,M,AH1,569.5,1425.5,2342.9
8269,WadeT,M,1991,Blackburn,STRUT,up,3197.249,3197.299,IY1,P,525.3,941.7,2384.9
8270,WadeT,M,1991,Blackburn,GOAT,ago,3201.96,3202.08,G,AH0,486.7,1199.5,2155.5
8271,WadeT,M,1991,Blackburn,NORTH,off,3205.613,3205.643,N,F,627.2,1059.3,2155.6
8272,WadeT,M,1991,Blackburn,DRESS,there,3207.384,3207.414,DH,R,392.8,1715.8,2833.7
8273,WadeT,M,1991,Blackburn,FACE,j,3207.933,3208.033,JH,S,477.2,1943.3,2611.5
8274,WadeT,M,1991,Blackburn,KIT,wind,3210.647,3210.687,W,N,467.9,1685,2367.4
8275,WadeT,M,1991,Blackburn,NORTH,door,3211.968,3212.078,D,R,457.9,923.9,2337
8276,WadeT,M,1991,Blackburn,PRICE,my,3215.007,3215.098,M,K,662.4,1310.5,2061.1
8277,WadeT,M,1991,Blackburn,PALM,car,3215.198,3215.377,K,R,623.6,990.3,2156.6
8278,WadeT,M,1991,Blackburn,TRAP,i,3216.087,3216.116,T,M,470.5,1405,2293
8279,WadeT,M,1991,Blackburn,TRAP,and,3216.437,3216.516,N,N,733.2,1595.9,2750.1
8280,WadeT,M,1991,Blackburn,TRAP,i,3216.567,3216.687,D,TH,773.2,1401.3,2022.5
8281,WadeT,M,1991,Blackburn,PRICE,like,3216.906,3217.006,L,K,714.1,1456.2,2495.1
8282,WadeT,M,1991,Blackburn,KIT,it,3217.186,3217.256,T,T,440.7,2000.7,2489.3
8283,WadeT,M,1991,Blackburn,FLEECE,me,3217.927,3218.057,M,SP,562,1881.5,2819.2
8284,WadeT,M,1991,Blackburn,FOOT,woulda,3220.617,3220.657,W,D,507.6,808.2,2579.6
8285,WadeT,M,1991,Blackburn,NURSE,swerved,3220.987,3221.017,W,V,486.6,1406.8,2258.7
8286,WadeT,M,1991,Blackburn,PRICE,like,3221.727,3221.837,L,K,867.7,1270.7,2428.3
8287,WadeT,M,1991,Blackburn,PRICE,i,3222.397,3222.437,T,M,494.6,1663.1,2265.1
8288,WadeT,M,1991,Blackburn,FLEECE,mean,3222.467,3222.497,M,N,444.4,1935.9,2572.5
8289,WadeT,M,1991,Blackburn,PRICE,like,3222.757,3223.087,L,K,854.3,1250.8,2382
8290,WadeT,M,1991,Blackburn,STRUT,up,3228.233,3228.284,T,P,504.3,1055.1,2337.5
8291,WadeT,M,1991,Blackburn,TRAP,lancaster,3228.534,3228.564,L,N,611.2,1651.6,3011.2
8292,WadeT,M,1991,Blackburn,KIT,if,3230.543,3230.653,T,F,484.8,2000,2765.2
8293,WadeT,M,1991,Blackburn,PRICE,i,3231.634,3231.683,K,W,709,1323.3,2112.7
8294,WadeT,M,1991,Blackburn,NURSE,services,3234.077,3234.108,S,V,508.6,1571.9,3029.8
8295,WadeT,M,1991,Blackburn,MOUTH,down,3235.278,3235.427,D,N,626.3,1301.4,2413.6
8296,WadeT,M,1991,Blackburn,KIT,bit,3239.301,3239.491,B,T,535.9,1904.2,3021.1
8297,WadeT,M,1991,Blackburn,KIT,did,3239.791,3239.902,D,D,440.8,1945.5,2455.2
8298,WadeT,M,1991,Blackburn,PRICE,driving,3241.712,3241.801,R,V,671.9,1425.3,2321.3
8299,WadeT,M,1991,Blackburn,NORTH,thought,3242.952,3243.162,TH,T,512.2,948.4,2396.2
8300,WadeT,M,1991,Blackburn,TRAP,analysed,3244.487,3244.527,OW2,N,687.6,1285.4,2158.3
8301,WadeT,M,1991,Blackburn,DRESS,every,3244.937,3245.037,D,V,565.7,1849.5,2905.4
8302,WadeT,M,1991,Blackburn,TRAP,that,3245.717,3245.757,DH,T,693.7,1291,1994.8
8303,WadeT,M,1991,Blackburn,TRAP,happens,3245.818,3245.848,HH,P,690.6,1337.1,2071.1
8304,WadeT,M,1991,Blackburn,FLEECE,leave,3246.848,3246.878,L,V,408,1467.5,2496.6
8305,WadeT,M,1991,Blackburn,MOUTH,house,3246.998,3247.048,HH,S,614.5,1002.4,2508.4
8306,WadeT,M,1991,Blackburn,FOOT,would,3247.168,3247.198,W,D,382.6,1373.8,2546.6
8307,WadeT,M,1991,Blackburn,KIT,really,3251.581,3251.631,R,L,527.6,1467.1,2316.5
8308,WadeT,M,1991,Blackburn,GOOSE,used,3256.845,3256.875,Y,Z,379.3,2103.4,2516.8
8309,WadeT,M,1991,Blackburn,KIT,kid,3257.375,3257.445,K,D,504.4,2121.3,4025
8310,WadeT,M,1991,Blackburn,DRESS,well,3258.781,3258.811,W,L,490.2,906.2,3081.4
8311,WadeT,M,1991,Blackburn,NORTH,stories,3261.625,3261.655,T,R,428.5,975.7,2406.1
8312,WadeT,M,1991,Blackburn,FLEECE,being,3262.145,3262.174,B,IH0,430.9,2202.9,3799.7
8313,WadeT,M,1991,Blackburn,STRUT,but,3263.126,3263.156,B,T,511.1,1462.9,2240.3
8314,WadeT,M,1991,Blackburn,TRAP,i,3263.906,3263.936,N,W,701.5,1187.7,2111.8
8315,WadeT,M,1991,Blackburn,KIT,kid,3264.186,3264.276,K,D,499.7,1984.1,2694.8
8316,WadeT,M,1991,Blackburn,FLEECE,me,3265.076,3265.247,M,SP,519,1854.6,2788.2
8317,WadeT,M,1991,Blackburn,TRAP,that,3265.708,3265.958,DH,T,816,1283.5,3458.6
8318,WadeT,M,1991,Blackburn,KIT,live,3267.604,3267.674,L,V,489.3,1702.6,2683.7
8319,WadeT,M,1991,Blackburn,DRESS,there's,3267.914,3267.944,DH,R,415.9,1344.6,2462.4
8320,WadeT,M,1991,Blackburn,GOAT,so,3271.915,3271.945,S,DH,472.5,1275,2357.2
8321,WadeT,M,1991,Blackburn,TRAP,that's,3271.975,3272.044,DH,T,716.4,1227.2,2752.9
8322,WadeT,M,1991,Blackburn,STRUT,mum,3287.479,3287.519,M,M,541.1,859.8,2430
8323,WadeT,M,1991,Blackburn,DRESS,well,3288.379,3288.409,W,L,538.6,847.3,2324.2
8324,WadeT,M,1991,Blackburn,LOT,odd,3289.858,3289.939,IY2,D,567.2,950.2,2551.1
8325,WadeT,M,1991,Blackburn,FLEECE,we've,3292.813,3292.873,W,V,346.8,1862.3,2731.8
8326,WadeT,M,1991,Blackburn,KIT,here,3293.052,3293.102,HH,R,486.2,1920.6,2741.8
8327,WadeT,M,1991,Blackburn,KIT,here,3299.374,3299.454,HH,R,391.2,1967.2,3145.8
8328,WadeT,M,1991,Blackburn,KIT,is,3301.383,3301.433,R,Z,419.4,1873.1,3031.6
8329,WadeT,M,1991,Blackburn,KIT,been,3305.996,3306.057,B,N,398.6,1722,2335.8
8330,WadeT,M,1991,Blackburn,TRAP,i,3316.343,3316.373,T,TH,562.3,1718.7,3195
8331,WadeT,M,1991,Blackburn,PRICE,i,3316.672,3316.782,AY1,L,751,1283.5,2459.1
8332,WadeT,M,1991,Blackburn,TRAP,rational,3317.582,3317.633,R,SH,708.3,1160.9,1914.8
8333,WadeT,M,1991,Blackburn,NORTH,cos,3318.984,3319.014,K,S,654.9,1786.7,2576.1
8334,WadeT,M,1991,Blackburn,PRICE,i,3319.155,3319.285,F,HH,756.7,1265.2,2248.3
8335,WadeT,M,1991,Blackburn,KIT,middle,3321.253,3321.283,M,D,476.1,1642.4,2937.9
8336,WadeT,M,1991,Blackburn,PRICE,night,3321.502,3321.663,N,T,955.6,1482.4,2709.7
8337,WadeT,M,1991,Blackburn,FACE,straight,3321.922,3321.952,R,T,567.1,1682.8,2332.7
8338,WadeT,M,1991,Blackburn,PRICE,like,3322.833,3323.133,L,K,798.1,1272.2,2659.6
8339,WadeT,M,1991,Blackburn,KIT,it's,3329.501,3329.53,AW1,T,515.5,1691.4,2502.1
8340,WadeT,M,1991,Blackburn,STRUT,somewhere,3331.281,3331.311,S,M,416,1017.6,2063.7
8341,WadeT,M,1991,Blackburn,DRESS,then,3333.558,3333.589,DH,N,631.3,1388.6,2904.4
8342,WadeT,M,1991,Blackburn,KIT,here,3334.598,3334.658,HH,R,499.1,1765.4,2767.1
8343,WadeT,M,1991,Blackburn,GOAT,going,3335.737,3335.877,G,IH0,513.4,1296.3,2115.8
8344,WadeT,M,1991,Blackburn,TRAP,mad,3336.007,3336.097,M,D,696.9,1217.6,2254.7
8345,WadeT,M,1991,Blackburn,GOAT,so,3336.497,3336.697,S,SP,509.6,1019.2,2390.6
8346,WadeT,M,1991,Blackburn,GOAT,ghost,3337.328,3337.498,G,S,501.4,1147.3,2256.2
8347,WadeT,M,1991,Blackburn,FLEECE,mean,3337.958,3338.098,M,N,465.5,1918.3,2549.1
8348,WadeT,M,1991,Blackburn,MOUTH,about,3345.02,3345.13,B,T,710.6,1029.1,2614
8349,WadeT,M,1991,Blackburn,GOAT,ufos,3345.399,3345.539,F,Z,562,1027,3047.6
8350,WadeT,M,1991,Blackburn,GOAT,though,3345.649,3345.78,DH,SP,548.7,1098.8,2510.1
8351,WadeT,M,1991,Blackburn,DRESS,percent,3346.593,3346.674,S,N,607.4,1484.3,2595.8
8352,WadeT,M,1991,Blackburn,FACE,they,3346.943,3347.044,DH,IH0,595.4,1759.9,3137.1
8353,WadeT,M,1991,Blackburn,KIT,exist,3347.153,3347.234,Z,S,488.2,1647,2372.3
8354,WadeT,M,1991,Blackburn,KIT,it's,3352.648,3352.778,SP,T,433.9,1861.2,2646.4
8355,WadeT,M,1991,Blackburn,GOOSE,stupid,3353.147,3353.317,T,P,399.2,1966.5,2445.7
8356,WadeT,M,1991,Blackburn,KIT,exist,3354.058,3354.137,Z,S,497.6,1641.9,2546.9
8357,WadeT,M,1991,Blackburn,GOOSE,huge,3356.691,3356.881,Y,JH,396.9,1976.7,2514.1
8358,WadeT,M,1991,Blackburn,MOUTH,about,3357.766,3357.815,B,T,630.9,1247.7,2266
8359,WadeT,M,1991,Blackburn,MOUTH,amount,3357.985,3358.195,M,N,662.1,1262.7,1344.2
8360,WadeT,M,1991,Blackburn,FLEECE,each,3362.041,3362.171,N,CH,414,2317.6,2708.5
8361,WadeT,M,1991,Blackburn,FLEECE,even,3366.733,3366.792,SP,V,524.7,1891.7,2558.4
8362,WadeT,M,1991,Blackburn,TRAP,galaxy,3369.183,3369.253,G,L,633.3,1889.1,4416.9
8363,WadeT,M,1991,Blackburn,GOAT,alone,3369.723,3369.993,L,N,494.3,842.9,2915.3
8364,WadeT,M,1991,Blackburn,NORTH,always,3372.2,3372.23,AY1,L,672.5,1144.1,2346.4
8365,WadeT,M,1991,Blackburn,PRICE,life's,3374.404,3374.534,L,F,759.5,1162.6,2780.8
8366,WadeT,M,1991,Blackburn,PRICE,like,3376.592,3376.642,L,K,721.6,1319.5,2608.1
8367,WadeT,M,1991,Blackburn,FACE,based,3377.111,3377.252,B,S,580.2,1876,2806.4
8368,WadeT,M,1991,Blackburn,STRUT,what,3377.511,3377.541,W,T,461.9,1343.4,2102.4
8369,WadeT,M,1991,Blackburn,STRUT,what,3378.543,3378.593,W,T,660.9,1451.6,2789.4
8370,WadeT,M,1991,Blackburn,DRESS,they're,3385.045,3385.076,DH,R,459.1,1446.6,2488.7
8371,WadeT,M,1991,Blackburn,PRICE,nitrogen,3385.426,3385.506,N,T,738.7,1394.4,3159.9
8372,WadeT,M,1991,Blackburn,KIT,instead,3385.726,3385.756,N,N,436.2,1758,2684.2
8373,WadeT,M,1991,Blackburn,FLEECE,mean,3387.223,3387.253,M,N,479.9,2120.9,2752.1
8374,WadeT,M,1991,Blackburn,GOOSE,who's,3388.314,3388.344,HH,Z,351.3,1862.4,2504
8375,WadeT,M,1991,Blackburn,FACE,say,3388.503,3388.544,S,DH,487.6,1810.7,2656.6
8376,WadeT,M,1991,Blackburn,PALM,arms,3388.844,3389.064,V,R,640.5,857.2,3469.9
8377,WadeT,M,1991,Blackburn,PRICE,like,3389.474,3389.524,L,K,638.2,1190.2,2330.9
8378,WadeT,M,1991,Blackburn,PRICE,i,3390.5,3390.569,T,M,495.3,1708,2454.4
8379,WadeT,M,1991,Blackburn,KIT,it,3393.635,3393.775,SP,T,498.9,1866.3,2494
8380,WadeT,M,1991,Blackburn,TRAP,that,3394.224,3394.294,DH,T,743.7,1215.5,2190.3
8381,WadeT,M,1991,Blackburn,FLEECE,really,3395.315,3395.384,R,L,438.6,1875.9,3367.1
8382,WadeT,M,1991,Blackburn,FLEECE,me,3396.085,3396.115,M,SP,467.5,1634.7,2687.9
8383,WadeT,M,1991,Blackburn,KIT,bit,3399.976,3400.036,B,T,438.7,1793.1,2601.6
8384,WadeT,M,1991,Blackburn,TRAP,lancastrian,3416.026,3416.056,L,NG,659.6,1421.1,3213.8
8385,WadeT,M,1991,Blackburn,TRAP,lancastrian,3416.195,3416.276,K,S,654,1627.4,4263
8386,WadeT,M,1991,Blackburn,STRUT,stuff,3419.534,3419.564,T,F,466,1285,2331.7
8387,WadeT,M,1991,Blackburn,FLEECE,mean,3420.244,3420.334,M,N,469.2,1857.2,3462.4
8388,WadeT,M,1991,Blackburn,GOAT,oh,3423.421,3423.631,SP,HH,573.8,1163,1867.5
8389,WadeT,M,1991,Blackburn,DRESS,yeah,3424.06,3424.17,Y,SP,553.7,1692,3136.3
8390,WadeT,M,1991,Blackburn,PRICE,like,3425.289,3425.529,L,K,768.4,1382.3,2511
8391,WadeT,M,1991,Blackburn,PRICE,like,3426.525,3426.744,L,K,632.9,1152.6,2481.1
8392,WadeT,M,1991,Blackburn,STRUT,the,3426.934,3427.054,DH,DH,512.9,1599,3668.5
8393,WadeT,M,1991,Blackburn,GOAT,road,3427.734,3427.864,R,D,497.3,944.7,2412.4
8394,WadeT,M,1991,Blackburn,FACE,they,3428.446,3428.535,DH,S,495.3,1964.5,2846.1
8395,WadeT,M,1991,Blackburn,MOUTH,sound,3428.675,3428.805,S,N,643.9,1445.9,2175.4
8396,WadeT,M,1991,Blackburn,MOUTH,down,3432.437,3432.526,D,N,639.8,1411.4,2212
8397,WadeT,M,1991,Blackburn,FLEECE,completely,3435.677,3435.797,L,T,346.5,2252.8,3314.6
8398,WadeT,M,1991,Blackburn,TRAP,dad,3440.448,3440.589,D,D,726.7,1198.2,2396.4
8399,WadeT,M,1991,Blackburn,GOAT,y'know,3442.403,3442.444,N,W,491.9,1295.7,2347
8400,WadeT,M,1991,Blackburn,PRICE,i've,3448.145,3448.214,EY1,V,516.2,1353.9,2038.1
8401,WadeT,M,1991,Blackburn,DRESS,ever,3448.274,3448.304,V,V,478.6,1437.9,2287.7
8402,WadeT,M,1991,Blackburn,PRICE,i've,3448.385,3448.474,ER0,V,718.5,1224.1,2343.2
8403,WadeT,M,1991,Blackburn,FOOT,looked,3449.375,3449.405,L,K,518.1,933.5,2089.1
8404,WadeT,M,1991,Blackburn,PRICE,i,3452.421,3452.481,SP,TH,699.5,1197.9,2718.6
8405,WadeT,M,1991,Blackburn,DRESS,get,3453.611,3453.65,G,T,575,1871,3278.8
8406,WadeT,M,1991,Blackburn,GOAT,tockholes,3454.931,3454.971,HH,L,450.9,848.9,2404.1
8407,WadeT,M,1991,Blackburn,DRESS,many,3457.552,3457.591,M,N,570.6,1555.6,2803.2
8408,WadeT,M,1991,Blackburn,GOOSE,you,3458.761,3458.901,Y,K,292.5,1672.7,2153
8409,WadeT,M,1991,Blackburn,FACE,say,3459.182,3459.261,S,W,468.6,1741.4,2297.5
8410,WadeT,M,1991,Blackburn,KIT,here,3461.962,3462.092,HH,R,364.9,2186.7,3181.4
8411,WadeT,M,1991,Blackburn,TRAP,can't,3462.412,3462.471,K,N,630.1,1395.4,2272.2
8412,WadeT,M,1991,Blackburn,FACE,say,3462.561,3462.592,S,DH,500.9,1618.8,2545.1
8413,WadeT,M,1991,Blackburn,FLEECE,people,3462.872,3462.952,P,P,391.2,1959.8,2577.3
8414,WadeT,M,1991,Blackburn,MOUTH,out,3465.218,3465.468,V,T,646.3,1308.3,2295.6
8415,WadeT,M,1991,Blackburn,GOAT,y'know,3465.917,3465.947,N,W,476.6,1834.3,2511.3
8416,WadeT,M,1991,Blackburn,STRUT,but,3469.095,3469.135,B,T,475.6,1069.2,2497.2
8417,WadeT,M,1991,Blackburn,DRESS,anything,3469.315,3469.374,F,N,635.2,1522.2,2417.6
8418,WadeT,M,1991,Blackburn,PRICE,i'd,3469.564,3469.624,NG,D,601.4,1453.7,2501.2
8419,WadeT,M,1991,Blackburn,FLEECE,mean,3471.573,3471.722,M,N,457,2130.1,3116.5
8420,WadeT,M,1991,Blackburn,PRICE,dialects,3473.486,3473.626,D,AH0,729.1,1308.1,2318.7
8421,WadeT,M,1991,Blackburn,MOUTH,sounds,3484.978,3485.088,S,N,662.2,1450.3,2190.9
8422,WadeT,M,1991,Blackburn,GOOSE,do,3486.541,3486.711,D,SP,454.7,1745.6,2787
8423,WadeT,M,1991,Blackburn,STRUT,but,3488.33,3488.369,B,T,437.7,1129.7,2507
8424,WadeT,M,1991,Blackburn,KIT,think,3488.819,3488.859,TH,NG,469.9,1845.4,2522
8425,WadeT,M,1991,Blackburn,STRUT,up,3493.186,3493.216,T,P,474.6,877.6,2559
8426,WadeT,M,1991,Blackburn,PRICE,my,3494.772,3494.822,M,N,615.7,1263.7,2277.7
8427,WadeT,M,1991,Blackburn,TRAP,had,3495.011,3495.051,HH,D,695.2,1277.3,2407.8
8428,WadeT,M,1991,Blackburn,PRICE,irish,3495.211,3495.311,IY0,R,799.4,1363.5,2101.2
8429,WadeT,M,1991,Blackburn,GOAT,most,3498.774,3499.004,M,S,538.8,961.7,2467.2
8430,WadeT,M,1991,Blackburn,DRESS,then,3500.167,3500.197,DH,N,569.7,1397.3,2675.3
8431,WadeT,M,1991,Blackburn,GOOSE,uni,3500.656,3500.706,Y,N,391,2036.7,2594.4
8432,WadeT,M,1991,Blackburn,KIT,lived,3502.324,3502.354,L,V,525.8,1433,2649.4
8433,WadeT,M,1991,Blackburn,DRESS,manchester,3503.243,3503.293,CH,S,663.5,1539.5,2415.8
8434,WadeT,M,1991,Blackburn,GOAT,so,3504.252,3504.292,S,AY1,573.8,1198.1,2181.3
8435,WadeT,M,1991,Blackburn,KIT,different,3509.549,3509.609,D,F,458.4,1569.6,2639.3
8436,WadeT,M,1991,Blackburn,LOT,obviously,3512.28,3512.309,SP,B,573.2,1413.5,2265.8
8437,WadeT,M,1991,Blackburn,FLEECE,being,3513.029,3513.08,B,IH0,340.1,2094.4,3218.7
8438,WadeT,M,1991,Blackburn,LOT,predominantly,3515.175,3515.224,D,M,614.5,930.8,2136.4
8439,WadeT,M,1991,Blackburn,LOT,tockholes,3517.055,3517.195,T,K,647.9,967.9,2272
8440,WadeT,M,1991,Blackburn,PRICE,type,3518.675,3518.905,T,P,710.3,1282.2,1900.2
8441,WadeT,M,1991,Blackburn,PRICE,type,3520.212,3520.332,T,P,689.8,1246.6,2432.7
8442,WadeT,M,1991,Blackburn,GOAT,oh,3524.079,3524.24,SP,Y,578.3,1201,2466
8443,WadeT,M,1991,Blackburn,GOOSE,used,3524.829,3524.859,Y,Z,507.5,1865,2731.3
8444,WadeT,M,1991,Blackburn,KIT,get,3524.989,3525.019,G,T,415.5,2149.2,2545.8
8445,WadeT,M,1991,Blackburn,STRUT,the,3525.15,3525.229,DH,HH,573.8,1708.7,2532.6
8446,WadeT,M,1991,Blackburn,GOAT,whole,3525.259,3525.349,HH,L,544.9,1250.9,2526
8447,WadeT,M,1991,Blackburn,FLEECE,peter,3525.569,3525.68,P,T,369.5,2202.8,2699
8448,WadeT,M,1991,Blackburn,NURSE,vernon,3526.63,3526.77,V,N,506.9,1545.9,2284.1
8449,WadeT,M,1991,Blackburn,FACE,kay,3527.03,3527.15,K,TH,490.3,1898.9,2741.1
